config;instance;run;solutionCosts;integerSolutionCosts;optimal;feasible;total running time;total setup costs;number of too late jobs;number of batches;solve_time;total_time;normalized_objective_bound;int_objective_bound;normalization_const_int_to_float_obj;solution_method;instance_number;objective
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-setupcosts-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/23_oven_scheduling.minizinc_instance_1212-10.33.18.dzn;1;0.97340723;64176252;1;1;648.0;123.0;25.0;10.0;44.511;45.374129;1.87e-06;123.0;65929500.0;singleobj-mzn-gurobi-LB-noUB;23;setupcosts
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-setupcosts-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/23_oven_scheduling.minizinc_instance_1212-10.33.18.dzn ../../instancesUC1withLB/mzn/warmstart/23_warm_start_23RandomOvenSchedulingInstance-n25-k2-a2-WithInitialStates.dzn;1;0.974374263;64240008;1;1;681.0;123.0;25.0;10.0;15.42;16.288904;1.87e-06;123.0;65929500.0;singleobj-mzn-gurobiWS-LB-noUB;23;setupcosts
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-setupcosts.mod $file;../../instancesUC1withLB/opl/23_oven_scheduling.cpoptimizer_instance_1212-10.33.17.dat;1;1.87e-06;123;-1;1;642.0;123.0;25.0;10.0;3599.99;3600.11;1.65e-06;109.0;65929500.0;singleobj-opl-reprjob-LB-noUB;23;setupcosts
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-setupcosts.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/23_warm_start_23RandomOvenSchedulingInstance-n25-k2-a2-WithInitialStates.dat;1;1.87e-06;123;-1;1;656.0;123.0;25.0;10.0;3599.97;3600.11;1.65e-06;109.0;65929500.0;singleobj-opl-reprjob-LB-WS-noUB;23;setupcosts
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-tardiness-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/23_oven_scheduling.minizinc_instance_1212-10.33.18.dzn;1;0.973543558;64185240;1;1;647.0;133.0;25.0;11.0;3.9687;4.819157;3.79e-07;25.0;65929500.0;singleobj-mzn-gurobi-LB-noUB;23;tardiness
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-tardiness-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/23_oven_scheduling.minizinc_instance_1212-10.33.18.dzn ../../instancesUC1withLB/mzn/warmstart/23_warm_start_23RandomOvenSchedulingInstance-n25-k2-a2-WithInitialStates.dzn;1;0.974538621;64250844;1;1;677.0;140.0;25.0;10.0;0.948;1.808264;3.79e-07;25.0;65929500.0;singleobj-mzn-gurobiWS-LB-noUB;23;tardiness
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-tardiness.mod $file;../../instancesUC1withLB/opl/23_oven_scheduling.cpoptimizer_instance_1212-10.33.17.dat;1;3.79e-07;25;1;1;917.0;246.0;25.0;16.0;0.02;0.15;3.79e-07;25.0;65929500.0;singleobj-opl-reprjob-LB-noUB;23;tardiness
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-tardiness.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/23_warm_start_23RandomOvenSchedulingInstance-n25-k2-a2-WithInitialStates.dat;1;3.79e-07;25;1;1;647.0;140.0;25.0;10.0;0.02;0.13;3.79e-07;25.0;65929500.0;singleobj-opl-reprjob-LB-WS-noUB;23;tardiness
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-batchcount-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/24_oven_scheduling.minizinc_instance_1212-10.33.20.dzn;1;0.900677249;340456;1;1;660.0;167.0;23.0;12.0;75.1118;75.965476;3.17e-05;12.0;378000.0;singleobj-mzn-gurobi-LB-noUB;24;batchcount
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-batchcount-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/24_oven_scheduling.minizinc_instance_1212-10.33.20.dzn ../../instancesUC1withLB/mzn/warmstart/24_warm_start_24RandomOvenSchedulingInstance-n25-k2-a2-WithInitialStates.dzn;1;0.864962963;326956;1;1;727.0;179.0;22.0;12.0;65.0679;65.925248;3.17e-05;12.0;378000.0;singleobj-mzn-gurobiWS-LB-noUB;24;batchcount
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-batchcount.mod $file;../../instancesUC1withLB/opl/24_oven_scheduling.cpoptimizer_instance_1212-10.33.19.dat;1;3.17e-05;12;1;1;659.0;185.0;24.0;12.0;3.92;4.1;3.17e-05;12.0;378000.0;singleobj-opl-reprjob-LB-noUB;24;batchcount
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-batchcount.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/24_warm_start_24RandomOvenSchedulingInstance-n25-k2-a2-WithInitialStates.dat;1;3.17e-05;12;1;1;659.0;166.0;23.0;12.0;3.7;3.84;3.17e-05;12.0;378000.0;singleobj-opl-reprjob-LB-WS-noUB;24;batchcount
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-ovenruntime-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/24_oven_scheduling.minizinc_instance_1212-10.33.20.dzn;1;0.824603175;311700;-1;1;659.0;174.0;21.0;12.0;3608.7995;3609.657532;0.001650794;624.0;378000.0;singleobj-mzn-gurobi-LB-noUB;24;ovenruntime
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-ovenruntime-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/24_oven_scheduling.minizinc_instance_1212-10.33.20.dzn ../../instancesUC1withLB/mzn/warmstart/24_warm_start_24RandomOvenSchedulingInstance-n25-k2-a2-WithInitialStates.dzn;1;0.862677249;326092;-1;1;659.0;173.0;22.0;12.0;3608.589;3609.431697;0.001650794;624.0;378000.0;singleobj-mzn-gurobiWS-LB-noUB;24;ovenruntime
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-ovenruntime.mod $file;../../instancesUC1withLB/opl/24_oven_scheduling.cpoptimizer_instance_1212-10.33.19.dat;1;0.001743386;659;1;1;659.0;168.0;25.0;12.0;4.9;5.03;0.001743386;659.0;378000.0;singleobj-opl-reprjob-LB-noUB;24;ovenruntime
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-ovenruntime.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/24_warm_start_24RandomOvenSchedulingInstance-n25-k2-a2-WithInitialStates.dat;1;0.001743386;659;1;1;659.0;167.0;25.0;12.0;4.45;4.58;0.001743386;659.0;378000.0;singleobj-opl-reprjob-LB-WS-noUB;24;ovenruntime
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-setupcosts-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/24_oven_scheduling.minizinc_instance_1212-10.33.20.dzn;1;0.902888889;341292;1;1;737.0;156.0;23.0;12.0;190.9242;191.99926;0.000412698;156.0;378000.0;singleobj-mzn-gurobi-LB-noUB;24;setupcosts
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-setupcosts-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/24_oven_scheduling.minizinc_instance_1212-10.33.20.dzn ../../instancesUC1withLB/mzn/warmstart/24_warm_start_24RandomOvenSchedulingInstance-n25-k2-a2-WithInitialStates.dzn;1;0.863301587;326328;1;1;690.0;156.0;22.0;12.0;107.5493;108.401046;0.000412698;156.0;378000.0;singleobj-mzn-gurobiWS-LB-noUB;24;setupcosts
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-setupcosts.mod $file;../../instancesUC1withLB/opl/24_oven_scheduling.cpoptimizer_instance_1212-10.33.19.dat;1;0.000412698;156;1;1;676.0;156.0;23.0;12.0;4.18;4.33;0.000412698;156.0;378000.0;singleobj-opl-reprjob-LB-noUB;24;setupcosts
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-setupcosts.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/24_warm_start_24RandomOvenSchedulingInstance-n25-k2-a2-WithInitialStates.dat;1;0.000412698;156;1;1;659.0;156.0;23.0;12.0;4.48;4.63;0.000412698;156.0;378000.0;singleobj-opl-reprjob-LB-WS-noUB;24;setupcosts
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-tardiness-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/24_oven_scheduling.minizinc_instance_1212-10.33.20.dzn;1;0.803798942;303836;-1;1;1101.0;328.0;20.0;23.0;3609.282;3610.128241;4.76e-05;18.0;378000.0;singleobj-mzn-gurobi-LB-noUB;24;tardiness
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-tardiness-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/24_oven_scheduling.minizinc_instance_1212-10.33.20.dzn ../../instancesUC1withLB/mzn/warmstart/24_warm_start_24RandomOvenSchedulingInstance-n25-k2-a2-WithInitialStates.dzn;1;0.799661376;302272;1;1;986.0;305.0;20.0;20.0;3372.4226;3373.282804;5.29e-05;20.0;378000.0;singleobj-mzn-gurobiWS-LB-noUB;24;tardiness
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-tardiness.mod $file;../../instancesUC1withLB/opl/24_oven_scheduling.cpoptimizer_instance_1212-10.33.19.dat;1;5.29e-05;20;1;1;886.0;252.0;20.0;17.0;1195.17;1195.31;5.29e-05;20.0;378000.0;singleobj-opl-reprjob-LB-noUB;24;tardiness
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-tardiness.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/24_warm_start_24RandomOvenSchedulingInstance-n25-k2-a2-WithInitialStates.dat;1;5.29e-05;20;1;1;1190.0;360.0;20.0;25.0;1771.84;1771.97;5.29e-05;20.0;378000.0;singleobj-opl-reprjob-LB-WS-noUB;24;tardiness
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-batchcount-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/25_oven_scheduling.minizinc_instance_1212-10.33.22.dzn;1;0.852070962;2395491;1;1;404.0;105.0;22.0;5.0;1.2703;2.150221;1.78e-06;5.0;2811375.0;singleobj-mzn-gurobi-LB-noUB;25;batchcount
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-batchcount-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/25_oven_scheduling.minizinc_instance_1212-10.33.22.dzn ../../instancesUC1withLB/mzn/warmstart/25_warm_start_25RandomOvenSchedulingInstance-n25-k2-a2-WithInitialStates.dzn;1;0.851294118;2393307;1;1;378.0;105.0;22.0;5.0;1.2045;2.090208;1.78e-06;5.0;2811375.0;singleobj-mzn-gurobiWS-LB-noUB;25;batchcount
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-batchcount.mod $file;../../instancesUC1withLB/opl/25_oven_scheduling.cpoptimizer_instance_1212-10.33.21.dat;1;1.78e-06;5;1;1;404.0;105.0;22.0;5.0;0.13;0.31;1.78e-06;5.0;2811375.0;singleobj-opl-reprjob-LB-noUB;25;batchcount
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-batchcount.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/25_warm_start_25RandomOvenSchedulingInstance-n25-k2-a2-WithInitialStates.dat;1;1.78e-06;5;1;1;378.0;105.0;25.0;5.0;0.11;0.26;1.78e-06;5.0;2811375.0;singleobj-opl-reprjob-LB-WS-noUB;25;batchcount
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-ovenruntime-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/25_oven_scheduling.minizinc_instance_1212-10.33.22.dzn;1;0.850547152;2391207;1;1;353.0;105.0;22.0;5.0;285.1464;286.013895;0.000125561;353.0;2811375.0;singleobj-mzn-gurobi-LB-noUB;25;ovenruntime
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-ovenruntime-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/25_oven_scheduling.minizinc_instance_1212-10.33.22.dzn ../../instancesUC1withLB/mzn/warmstart/25_warm_start_25RandomOvenSchedulingInstance-n25-k2-a2-WithInitialStates.dzn;1;0.850547152;2391207;1;1;353.0;105.0;22.0;5.0;767.8021;768.87652;0.000125561;353.0;2811375.0;singleobj-mzn-gurobiWS-LB-noUB;25;ovenruntime
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-ovenruntime.mod $file;../../instancesUC1withLB/opl/25_oven_scheduling.cpoptimizer_instance_1212-10.33.21.dat;1;0.000125561;353;1;1;353.0;105.0;22.0;5.0;2.62;2.74;0.000125561;353.0;2811375.0;singleobj-opl-reprjob-LB-noUB;25;ovenruntime
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-ovenruntime.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/25_warm_start_25RandomOvenSchedulingInstance-n25-k2-a2-WithInitialStates.dat;1;0.000125561;353;1;1;353.0;105.0;23.0;5.0;2.63;2.74;0.000125561;353.0;2811375.0;singleobj-opl-reprjob-LB-WS-noUB;25;ovenruntime
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-setupcosts-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/25_oven_scheduling.minizinc_instance_1212-10.33.22.dzn;1;0.852070962;2395491;1;1;404.0;105.0;22.0;5.0;1.8186;2.9292;3.73e-05;105.0;2811375.0;singleobj-mzn-gurobi-LB-noUB;25;setupcosts
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-setupcosts-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/25_oven_scheduling.minizinc_instance_1212-10.33.22.dzn ../../instancesUC1withLB/mzn/warmstart/25_warm_start_25RandomOvenSchedulingInstance-n25-k2-a2-WithInitialStates.dzn;1;0.852070962;2395491;1;1;404.0;105.0;22.0;5.0;1.5894;2.456211;3.73e-05;105.0;2811375.0;singleobj-mzn-gurobiWS-LB-noUB;25;setupcosts
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-setupcosts.mod $file;../../instancesUC1withLB/opl/25_oven_scheduling.cpoptimizer_instance_1212-10.33.21.dat;1;3.73e-05;105;1;1;404.0;105.0;22.0;5.0;0.11;0.24;3.73e-05;105.0;2811375.0;singleobj-opl-reprjob-LB-noUB;25;setupcosts
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-setupcosts.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/25_warm_start_25RandomOvenSchedulingInstance-n25-k2-a2-WithInitialStates.dat;1;3.73e-05;105;1;1;383.0;105.0;24.0;5.0;0.15;0.29;3.73e-05;105.0;2811375.0;singleobj-opl-reprjob-LB-WS-noUB;25;setupcosts
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-tardiness-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/25_oven_scheduling.minizinc_instance_1212-10.33.22.dzn;1;0.690001867;1939854;-1;1;1189.0;378.0;17.0;18.0;3609.1656;3610.040302;5.69e-06;16.0;2811375.0;singleobj-mzn-gurobi-LB-noUB;25;tardiness
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-tardiness-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/25_oven_scheduling.minizinc_instance_1212-10.33.22.dzn ../../instancesUC1withLB/mzn/warmstart/25_warm_start_25RandomOvenSchedulingInstance-n25-k2-a2-WithInitialStates.dzn;1;0.670715219;1885632;1;1;620.0;252.0;17.0;12.0;2483.257;2484.118614;6.05e-06;17.0;2811375.0;singleobj-mzn-gurobiWS-LB-noUB;25;tardiness
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-tardiness.mod $file;../../instancesUC1withLB/opl/25_oven_scheduling.cpoptimizer_instance_1212-10.33.21.dat;1;6.05e-06;17;-1;1;788.0;273.0;17.0;13.0;3600.06;3600.18;1.07e-06;3.0;2811375.0;singleobj-opl-reprjob-LB-noUB;25;tardiness
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-tardiness.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/25_warm_start_25RandomOvenSchedulingInstance-n25-k2-a2-WithInitialStates.dat;1;6.05e-06;17;-1;1;877.0;357.0;17.0;17.0;3600.06;3600.18;1.07e-06;3.0;2811375.0;singleobj-opl-reprjob-LB-WS-noUB;25;tardiness
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-batchcount-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/26_oven_scheduling.minizinc_instance_1212-10.33.24.dzn;1;0.973460317;30664;1;1;51.0;13.0;25.0;9.0;1.8928;2.842483;0.000285714;9.0;31500.0;singleobj-mzn-gurobi-LB-noUB;26;batchcount
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-batchcount-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/26_oven_scheduling.minizinc_instance_1212-10.33.24.dzn ../../instancesUC1withLB/mzn/warmstart/26_warm_start_26RandomOvenSchedulingInstance-n25-k2-a5-WithInitialStates.dzn;1;0.976380952;30756;1;1;58.0;15.0;25.0;9.0;1.8652;2.810796;0.000285714;9.0;31500.0;singleobj-mzn-gurobiWS-LB-noUB;26;batchcount
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-batchcount.mod $file;../../instancesUC1withLB/opl/26_oven_scheduling.cpoptimizer_instance_1212-10.33.23.dat;1;0.000285714;9;1;1;51.0;10.0;25.0;9.0;0.43;0.6;0.000285714;9.0;31500.0;singleobj-opl-reprjob-LB-noUB;26;batchcount
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-batchcount.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/26_warm_start_26RandomOvenSchedulingInstance-n25-k2-a5-WithInitialStates.dat;1;0.000285714;9;1;1;51.0;18.0;25.0;9.0;0.42;0.54;0.000285714;9.0;31500.0;singleobj-opl-reprjob-LB-WS-noUB;26;batchcount
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-ovenruntime-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/26_oven_scheduling.minizinc_instance_1212-10.33.24.dzn;1;0.971174603;30592;1;1;45.0;13.0;25.0;9.0;47.3843;48.290254;0.001428571;45.0;31500.0;singleobj-mzn-gurobi-LB-noUB;26;ovenruntime
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-ovenruntime-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/26_oven_scheduling.minizinc_instance_1212-10.33.24.dzn ../../instancesUC1withLB/mzn/warmstart/26_warm_start_26RandomOvenSchedulingInstance-n25-k2-a5-WithInitialStates.dzn;1;0.970793651;30580;1;1;45.0;10.0;25.0;9.0;55.3535;56.4632;0.001428571;45.0;31500.0;singleobj-mzn-gurobiWS-LB-noUB;26;ovenruntime
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-ovenruntime.mod $file;../../instancesUC1withLB/opl/26_oven_scheduling.cpoptimizer_instance_1212-10.33.23.dat;1;0.001428571;45;1;1;45.0;11.0;25.0;9.0;2.36;2.47;0.001428571;45.0;31500.0;singleobj-opl-reprjob-LB-noUB;26;ovenruntime
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-ovenruntime.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/26_warm_start_26RandomOvenSchedulingInstance-n25-k2-a5-WithInitialStates.dat;1;0.001428571;45;1;1;45.0;11.0;25.0;9.0;1.86;1.99;0.001428571;45.0;31500.0;singleobj-opl-reprjob-LB-WS-noUB;26;ovenruntime
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-setupcosts-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/26_oven_scheduling.minizinc_instance_1212-10.33.24.dzn;1;0.980825397;30896;1;1;74.0;2.0;25.0;17.0;20.296;21.214395;6.35e-05;2.0;31500.0;singleobj-mzn-gurobi-LB-noUB;26;setupcosts
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-setupcosts-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/26_oven_scheduling.minizinc_instance_1212-10.33.24.dzn ../../instancesUC1withLB/mzn/warmstart/26_warm_start_26RandomOvenSchedulingInstance-n25-k2-a5-WithInitialStates.dzn;1;0.985396825;31040;1;1;86.0;2.0;25.0;20.0;8.9861;9.898431;6.35e-05;2.0;31500.0;singleobj-mzn-gurobiWS-LB-noUB;26;setupcosts
